movieId,title,genres,matched_title
479,Judgment Night (1993),Action|Crime|Thriller,Judgment Night
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Jurassic Park
481,Kalifornia (1993),Drama|Thriller,Kalifornia
482,Killing Zoe (1994),Crime|Drama|Thriller,The Killing Jar
484,Lassie (1994),Adventure|Children,Lassie
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,Last Action Hero
486,Life with Mikey (1993),Comedy,Life with Mikey
487,Lightning Jack (1994),Comedy|Western,Lightning Jack
488,M. Butterfly (1993),Drama|Romance,M. Butterfly
489,Made in America (1993),Comedy,Made in America
490,Malice (1993),Thriller,Malice
491,"Man Without a Face, The (1993)",Drama,The Man Without a Face
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Manhattan Murder Mystery
493,Menace II Society (1993),Action|Crime|Drama,Menace II Society
494,Executive Decision (1996),Action|Adventure|Thriller,Executive Decision
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,In the Realm of the Senses
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,What Happened Was...
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing
499,Mr. Wonderful (1993),Comedy|Romance,Mr. Wonderful
500,Mrs. Doubtfire (1993),Comedy|Drama,Mrs. Doubtfire
501,Naked (1993),Drama,Naked
502,"Next Karate Kid, The (1994)",Action|Children|Romance,The Next Karate Kid
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape
505,North (1994),Comedy,North
506,Orlando (1992),Drama|Fantasy|Romance,Orlando
507,"Perfect World, A (1993)",Crime|Drama|Thriller,A Perfect World
508,Philadelphia (1993),Drama,Philadelphia
509,"Piano, The (1993)",Drama|Romance,The Piano
510,Poetic Justice (1993),Drama,Poetic Justice
511,"Program, The (1993)",Action|Drama,The Program
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,The Puppet Masters
513,Radioland Murders (1994),Comedy|Mystery|Romance,Radioland Murders
514,"Ref, The (1994)",Comedy,The Ref
515,"Remains of the Day, The (1993)",Drama|Romance,The Remains of the Day
516,Renaissance Man (1994),Comedy|Drama,Renaissance Man
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun
518,"Road to Wellville, The (1994)",Comedy,The Road to Wellville
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,RoboCop 3
520,Robin Hood: Men in Tights (1993),Comedy,Robin Hood: Men in Tights
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding
522,Romper Stomper (1992),Action|Drama,Romper Stomper
523,Ruby in Paradise (1993),Drama,Ruby in Paradise
524,Rudy (1993),Drama,Rudy
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Savage Nights
527,Schindler's List (1993),Drama|War,Schindler's List
528,"Scout, The (1994)",Comedy|Drama,The Scout
529,Searching for Bobby Fischer (1993),Drama,Searching for Bobby Fischer
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden
532,Serial Mom (1994),Comedy|Crime|Horror,Serial Mom
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow
534,Shadowlands (1993),Drama|Romance,Shadowlands
535,Short Cuts (1993),Drama,Short Cuts
536,"Simple Twist of Fate, A (1994)",Drama,A Simple Twist of Fate
537,Sirens (1994),Drama,Sirens
538,Six Degrees of Separation (1993),Drama,Six Degrees of Separation
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Sleepless in Seattle
540,Sliver (1993),Thriller,Sliver
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Blade Runner
542,Son in Law (1993),Comedy|Drama|Romance,Son in Law
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,So I Married an Axe Murderer
544,Striking Distance (1993),Action|Crime,Striking Distance
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Super Mario Bros.
547,Surviving the Game (1994),Action|Adventure|Thriller,Surviving the Game
548,Terminal Velocity (1994),Action|Mystery|Thriller,Terminal Velocity
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,Thirty Two Short Films About Glenn Gould
550,Threesome (1994),Comedy|Romance,Threesome
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,The Nightmare Before Christmas
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers
553,Tombstone (1993),Action|Drama|Western,Tombstone
555,True Romance (1993),Crime|Thriller,True Romance
556,"War Room, The (1993)",Documentary,The War Room
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,The Pagemaster
562,Welcome to the Dollhouse (1995),Comedy|Drama,Welcome II the Terrordome
563,Germinal (1993),Drama|Romance,Germinal
564,Chasers (1994),Comedy,Chasers
567,Kika (1993),Comedy|Drama,Kika
568,Bhaji on the Beach (1993),Comedy|Drama,Bhaji on the Beach
569,Little Big League (1994),Comedy|Drama,Little Big League
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,"Ciao, Professore!"
574,Spanking the Monkey (1994),Comedy|Drama,Spanking the Monkey
575,"Little Rascals, The (1994)",Children|Comedy,The Little Rascals
577,Andre (1994),Adventure|Children|Drama,Winter 1994
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Secret Games 2: The Escort
580,Princess Caraboo (1994),Drama,Princess Caraboo
581,"Celluloid Closet, The (1995)",Documentary,WCW The Great American Bash 1995
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Super 8 Diary - 1994
585,"Brady Bunch Movie, The (1995)",Comedy,The Brady Bunch Movie
586,Home Alone (1990),Children|Comedy,Home Alone
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Ghost
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Aladdin
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Terminator 2: Judgment Day
590,Dances with Wolves (1990),Adventure|Drama|Western,Dances with Wolves
592,Batman (1989),Action|Crime|Thriller,Batman
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,The Silence of the Lambs
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Snow White and the Seven Dwarfs
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Beauty and the Beast
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Pinocchio
597,Pretty Woman (1990),Comedy|Romance,Pretty Woman
599,"Wild Bunch, The (1969)",Adventure|Western,The Wild Bunch
600,Love and a .45 (1994),Action|Comedy|Crime,Love and a .45
602,"Great Day in Harlem, A (1994)",Documentary,A Great Day in Harlem
605,One Fine Day (1996),Drama|Romance,One Fine Day
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Candyman: Farewell to the Flesh
608,Fargo (1996),Comedy|Crime|Drama|Thriller,Fargo
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,Homeward Bound II: Lost in San Francisco
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Heavy Metal
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Hellraiser: Bloodline
612,"Pallbearer, The (1996)",Comedy,The Pallbearer
613,Jane Eyre (1996),Drama|Romance,Jane Eyre
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,Bond 1973: The Lost Documentary
616,"Aristocats, The (1970)",Animation|Children,The Aristocats
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,The Flower of My Secret
618,Two Much (1995),Comedy|Romance,Two Much
619,Ed (1996),Comedy,ECW Holiday Hell 1996
626,"Thin Line Between Love and Hate, A (1996)",Comedy,A Thin Line Between Love and Hate
627,"Last Supper, The (1995)",Drama|Thriller,The Last Supper
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,Primal Fear
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,All Dogs Go to Heaven 2
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,Land and Freedom
633,Denise Calls Up (1995),Comedy,Denise Calls Up
634,Theodore Rex (1995),Comedy,Theodore Rex
635,"Family Thing, A (1996)",Comedy|Drama,A Family Thing
636,Frisk (1995),Drama,Passion 1995
637,Sgt. Bilko (1996),Comedy,Sgt. Bilko
638,Jack and Sarah (1995),Romance,Jack & Sarah
639,Girl 6 (1996),Comedy|Drama,Girl 6
640,Diabolique (1996),Drama|Thriller,Diabolique
645,Nelly & Monsieur Arnaud (1995),Drama,Nelly and Monsieur Arnaud
647,Courage Under Fire (1996),Action|Crime|Drama|War,Courage Under Fire
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Mission: Impossible
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,Cold Fever
650,Moll Flanders (1996),Drama,Moll Flanders
653,Dragonheart (1996),Action|Adventure|Fantasy,DragonHeart
656,Eddie (1996),Comedy,Eddie
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,James and the Giant Peach
662,Fear (1996),Thriller,1996 Mulberry
663,Kids in the Hall: Brain Candy (1996),Comedy,Kids in the Hall: Brain Candy
665,Underground (1995),Comedy|Drama|War,Underground
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,Bruce Springsteen And The E Street Band Blood Brothers
668,Song of the Little Road (Pather Panchali) (1955),Drama,Pearl of the South Pacific
670,"World of Apu, The (Apur Sansar) (1959)",Drama,The Adventures of Sun Wu Kung
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Mystery Science Theater 3000: The Movie
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Space Jam
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,Barbarella
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,When a Stranger Calls Back
679,"Run of the Country, The (1995)",Drama,The Run of the Country
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,Seraphine oder die wundersame Geschichte der Tante Flora
685,It's My Party (1996),Drama,It's My Party
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Operation Dumbo Drop
691,Mrs. Winterbourne (1996),Comedy|Romance,Mrs. Winterbourne
692,Solo (1996),Action|Sci-Fi|Thriller,1996 World Series
694,"Substitute, The (1996)",Action|Crime|Drama,The Substitute
695,True Crime (1996),Mystery|Thriller,True Crime
697,Feeling Minnesota (1996),Drama|Romance,Feeling Minnesota
698,Delta of Venus (1995),Drama,Delta of Venus
700,Angus (1995),Comedy,Angus
703,Boys (1996),Drama,Boys
704,"Quest, The (1996)",Action|Adventure,The Quest
706,Sunset Park (1996),Drama,Sunset Park
707,Mulholland Falls (1996),Crime|Drama|Thriller,Mulholland Falls
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,The Truth About Cats & Dogs
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,Oliver & Company
710,Celtic Pride (1996),Comedy,Celtic Pride
711,Flipper (1996),Adventure|Children,Flipper
714,Dead Man (1995),Drama|Mystery|Western,Dead Man
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,The Horseman on the Roof
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,The Visitors
719,Multiplicity (1996),Comedy,Multiplicity
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Wallace & Gromit: The Best of Aardman Animation
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,Take Joy! The Magical World of Tasha Tudor
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,The Craft
725,"Great White Hype, The (1996)",Comedy,The Great White Hype
726,Last Dance (1996),Drama,Last Dance
728,Cold Comfort Farm (1995),Comedy,Cold Comfort Farm
731,Heaven's Prisoners (1996),Crime|Thriller,Heaven's Prisoners
733,"Rock, The (1996)",Action|Adventure|Thriller,The Rock
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Les Parlementeries 1994
736,Twister (1996),Action|Adventure|Romance|Thriller,Twister
737,Barb Wire (1996),Action|Sci-Fi,Barb Wire
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,Ghost in the Shell
742,Thinner (1996),Horror|Thriller,Thinner
743,Spy Hard (1996),Comedy,Spy Hard
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,A Close Shave
747,"Stupids, The (1996)",Comedy,The Stupids
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,The Arrival
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
757,Ashes of Time (Dung che sai duk) (1994),Drama,Ashes of Time
759,Maya Lin: A Strong Clear Vision (1994),Documentary,Playboy Video Playmate Calendar 1995
760,Stalingrad (1993),Drama|War,Stalingrad
761,"Phantom, The (1996)",Action|Adventure,The Phantom
762,Striptease (1996),Comedy|Crime,Striptease
764,Heavy (1995),Drama|Romance,ECW Heat Wave 1995
765,Jack (1996),Comedy|Drama,Jack
766,I Shot Andy Warhol (1996),Drama,I Shot Andy Warhol
773,Touki Bouki (1973),Drama,Touki Bouki
775,Spirits of the Dead (1968),Horror|Mystery,Spirits of the Dead
778,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting
779,'Til There Was You (1997),Drama|Romance,Til There Was You
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,Independence Day
781,Stealing Beauty (1996),Drama,Stealing Beauty
782,"Fan, The (1996)",Drama|Thriller,Tour de France 1996
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,The Hunchback of Notre Dame
784,"Cable Guy, The (1996)",Comedy|Thriller,The Cable Guy
785,Kingpin (1996),Comedy,Kingpin
786,Eraser (1996),Action|Drama|Thriller,Eraser
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,The Nutty Professor
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,Bigfoot: The Unforgettable Encounter
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,"The Last Klezmer: Leopold Kozlowski, His Life and Music"
795,Somebody to Love (1994),Drama,Somebody to Love
798,Daylight (1996),Action|Adventure|Drama|Thriller,Daylight
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,The Frighteners
800,Lone Star (1996),Drama|Mystery|Western,Lone Star
801,Harriet the Spy (1996),Children|Comedy,Harriet the Spy
802,Phenomenon (1996),Drama|Romance,Phenomenon
803,Walking and Talking (1996),Comedy|Drama|Romance,Walking and Talking
804,She's the One (1996),Comedy|Romance,She's the One
805,"Time to Kill, A (1996)",Drama|Thriller,A Time to Kill
806,American Buffalo (1996),Crime|Drama,American Buffalo
808,Alaska (1996),Adventure|Children,Alaska 3D
809,Fled (1996),Action|Adventure,1996 Mulberry
810,Kazaam (1996),Children|Comedy|Fantasy,Kazaam
813,Larger Than Life (1996),Comedy,Larger Than Life
818,"Very Brady Sequel, A (1996)",Comedy,A Very Brady Sequel
823,"Collector, The (La collectionneuse) (1967)",Drama,La Collectionneuse
824,Kaspar Hauser (1993),Drama|Mystery,Berry Sakharof: Arad 1993
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,The Adventures of Pinocchio
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,Joe's Apartment
830,"First Wives Club, The (1996)",Comedy,The First Wives Club
832,Ransom (1996),Crime|Thriller,Ransom
833,High School High (1996),Comedy,High School High
835,Foxfire (1996),Drama,Foxfire
836,Chain Reaction (1996),Action|Adventure|Thriller,Chain Reaction
837,Matilda (1996),Children|Comedy|Fantasy,Matilda
838,Emma (1996),Comedy|Drama|Romance,Emma
839,"Crow: City of Angels, The (1996)",Action|Thriller,The Crow: City of Angels
840,House Arrest (1996),Children|Comedy,House Arrest
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,The Diesel Train Driver: Part 1 - An Introduction to the Diesel Train
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,Companions: Tales from the Closet
848,"Spitfire Grill, The (1996)",Drama,The Spitfire Grill
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,Escape from L.A.
851,Basquiat (1996),Drama,Basquiat
852,Tin Cup (1996),Comedy|Drama|Romance,Tin Cup
858,"Godfather, The (1972)",Crime|Drama,The Godfather
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,Cutting the Sorrow With a Knife Stuck in the Chest
866,Bound (1996),Crime|Drama|Romance|Thriller,Bound
867,Carpool (1996),Comedy|Crime,Carpool
869,Kansas City (1996),Crime|Drama|Musical|Thriller,Kansas City
870,Gone Fishin' (1997),Comedy,Gone Fishin'
875,Nothing to Lose (1994),Action|Crime|Drama,Nothing to Lose
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,The 1993 Shoji Tabuchi Show! (Volume II)
879,"Relic, The (1997)",Horror|Thriller,The Relic
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,The Island of Dr. Moreau
881,First Kid (1996),Children|Comedy,First Kid
882,"Trigger Effect, The (1996)",Drama|Thriller,The Trigger Effect
885,Bogus (1996),Children|Drama|Fantasy,Bogus
886,Bulletproof (1996),Action|Comedy|Crime,Bulletproof
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,The Land Before Time III: The Time of the Great Giving
889,1-900 (06) (1994),Drama|Romance,1-900
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,Halloween: The Curse of Michael Myers
892,Twelfth Night (1996),Comedy|Drama|Romance,Twelfth Night
893,Mother Night (1996),Drama,Mother Night
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,Le chêne et le roseau
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,For Whom the Bell Tolls
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,The Philadelphia Story
899,Singin' in the Rain (1952),Comedy|Musical|Romance,Singin' in the Rain
900,"American in Paris, An (1951)",Musical|Romance,An American in Paris
901,Funny Face (1957),Comedy|Musical,Funny Face
902,Breakfast at Tiffany's (1961),Drama|Romance,Breakfast at Tiffany's
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,Vertigo
904,Rear Window (1954),Mystery|Thriller,Rear Window
905,It Happened One Night (1934),Comedy|Romance,It Happened One Night
906,Gaslight (1944),Drama|Thriller,Gaslight
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,The Gay Divorcee
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,North by Northwest
909,"Apartment, The (1960)",Comedy|Drama|Romance,The Apartment
910,Some Like It Hot (1959),Comedy|Crime,Some Like It Hot
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,Charade
912,Casablanca (1942),Drama|Romance,Casablanca
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,The Maltese Falcon
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,My Fair Lady
915,Sabrina (1954),Comedy|Romance,Sabrina
