movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
173,Judge Dredd (1995),Action|Crime|Sci-Fi,Judge Dredd,Judge Dredd,25.938,corruption-judge-villain-post-apocalyptic future-dystopia-superhero-based on comic-trial-cyberpunk-police officer-revenge motive-justice-based on graphic novel-frame up-law enforcement-framed for murder-gene-prosthetic limb-dna testing-futuristic city-action hero-good versus evil,1995-06-30
174,Jury Duty (1995),Comedy,Jury Duty,Jury Duty,9.255,stripper-jury-jury duty-verdict,1995-04-12
175,Kids (1995),Drama,Kids,Kids,15.607,new york city-drug abuse-puberty-first time-hiv-shoplifting-underage sex-sexually transmitted disease-sleeping around,1995-07-28
176,Living in Oblivion (1995),Comedy,Living in Oblivion,Living in Oblivion,7.249,film in film-cult film-vomiting-1990s-crying man,1995-07-21
177,Lord of Illusions (1995),Horror,Lord of Illusions,Lord of Illusions,12.577,fanatic-supernatural-resurrection-occult-sect-wizard,1995-08-25
178,Love & Human Remains (1993),Comedy|Drama,Brian May - Live in Barcelona 1993,Brian May - Live in Barcelona 1993,0.6,,1993-12-14
179,Mad Love (1995),Drama|Romance,Mad Love,Mad Love,10.345,suicide attempt-college-high school-road trip-teen angst-mental institution-teenage love-mental illness-troubled teen-woman director-teenage romance,1995-05-26
180,Mallrats (1995),Comedy|Romance,Mallrats,Mallrats,11.743,game show-slacker-shopping-mall-ex-boyfriend ex-girlfriend relationship-silent man-coke-bandleader-aftercreditsstinger,1995-10-20
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,Mighty Morphin Power Rangers: The Movie,Mighty Morphin Power Rangers: The Movie,18.793,superhero team-ethnic diversity-mmpr,1995-06-30
183,Mute Witness (1994),Comedy|Horror|Thriller,Winter 1994,Winter 1994,0.6,,1994-06-03
184,Nadja (1994),Drama,Nadja,Nadja,5.539,new york city-vampire,1994-09-13
185,"Net, The (1995)",Action|Crime|Thriller,The Net,The Net,12.406,washington dc usa-cheating-hacker-new identity-computer virus-chase-computer-stalking-stolen identity-identity theft-cyberbullying,1995-07-28
186,Nine Months (1995),Comedy|Romance,Nine Months,Nine Months,8.829,parent child relationship-baby-pregnancy-marriage-desire to have children,1995-07-12
187,Party Girl (1995),Comedy,Party Girl,Party Girl,5.371,cabaret-prostitution-woman director,2014-08-27
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,The Prophecy,The Prophecy,11.154,angel-archangel gabriel,1995-09-01
189,Reckless (1995),Comedy|Fantasy,Reckless,Reckless,6.151,suicide-musical-broadway-class prejudice-dead father,1935-04-19
190,Safe (1995),Thriller,WCW Slamboree 1995,WCW Slamboree 1995,1.768,wrestling,1995-05-21
191,"Scarlet Letter, The (1995)",Drama|Romance,The Scarlet Letter,The Scarlet Letter,12.88,based on novel or book-boston massachusetts-witch burning-pregnancy-puritan-period drama-extramarital affair-17th century,1995-10-13
193,Showgirls (1995),Drama,Showgirls,Showgirls,35.087,dancing-go-go dancer-spanner-seduction-striptease-sexappeal-rivalry-cult film,1995-09-22
194,Smoke (1995),Comedy|Drama,WCW Slamboree 1995,WCW Slamboree 1995,1.768,wrestling,1995-05-21
195,Something to Talk About (1995),Comedy|Drama|Romance,Something to Talk About,Something to Talk About,7.747,horse-based on true story-family-savannah georgia,1995-08-04
196,Species (1995),Horror|Sci-Fi,Species,Species,26.271,telepathy-dna-paranoia-transformation-genetics-instinct-femme fatale-alien-on the run-decapitation-sexual attraction-los angeles california-creature-scientist-sexual desire-cocoon-genetic engineering-interspecies romance-alien dna,1995-07-07
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Strange Days,Strange Days,17.077,pornography-prostitute-rape-police brutality-dream-ex-girlfriend-future-bodyguard-rapper-virtual reality-dystopia-minidisc-police-ex-cop-murder-cyberpunk-los angeles california-criminal-private detective-revolt-tech noir-woman director,1995-10-13
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,The Umbrellas of Cherbourg,The Umbrellas of Cherbourg,9.304,car mechanic-letter-normandy france-musical-single-umbrella-1950s-1960s-cherbourg france,1964-02-19
201,Three Wishes (1995),Drama|Fantasy,Three Wishes,Three Wishes,5.37,baseball-korean war-drifter-dog-woman director,1995-10-27
202,Total Eclipse (1995),Drama|Romance,Total Eclipse,Total Eclipse,14.891,paris france-mentor-poet-biography-based on play or musical-lgbt-woman director-19th century-gay theme,1995-11-03
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo, Thanks for Everything! Julie Newmar",20.31,transvestism-new york city-drag queen-homophobia-road trip-travel-woman director,1995-09-07
204,Under Siege 2: Dark Territory (1995),Action,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,22.802,terrorist-pentagon-u.s. air force-satellite-u.s. navy seal-train-cyber terrorism-action hero-good versus evil,1995-07-13
205,Unstrung Heroes (1995),Comedy|Drama,Unstrung Heroes,Unstrung Heroes,2.539,woman director,1995-09-15
206,Unzipped (1995),Documentary,Unzipped,Unzipped,2.309,fashion,1995-08-11
207,"Walk in the Clouds, A (1995)",Drama|Romance,A Walk in the Clouds,A Walk in the Clouds,17.472,world war ii-pregnancy-vineyard-love-remake-harvest-grape-abandoned woman,1995-08-11
208,Waterworld (1995),Action|Adventure|Sci-Fi,Waterworld,Waterworld,23.213,diving-ocean-tattoo-sailboat-based on novel or book-mutant-post-apocalyptic future-pirate-oil tanker-environmental disaster-reluctant hero-infamous financial failure,1995-07-28
209,White Man's Burden (1995),Drama,White Man's Burden,White Man's Burden,6.604,dystopia-black white relations-alternative universe,1995-12-01
210,Wild Bill (1995),Western,Wild Bill,Wild Bill,10.665,opium-loss of eyesight-biography-sioux-wild bill hickok-calamity jane,1995-12-01
211,"Browning Version, The (1994)",Drama,The Browning Version,The Browning Version,5.663,,1951-04-06
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Bushwhacked,Bushwhacked,10.072,cave-waterfall-mistaken identity-boy scouts leader,1995-08-04
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Burnt by the Sun,Burnt by the Sun,8.079,husband wife relationship-colonel,1994-05-01
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain,Before the Rain,11.363,monk-mountain-restaurant-war photographer-fashion photographer-albanian-macedonia,1994-06-09
215,Before Sunrise (1995),Drama|Romance,Before Sunrise,Before Sunrise,44.05,sunrise-talking-soulmates-walking-austria-vienna austria-semi autobiographical-intimate-romantic-pretentious,1995-01-27
216,Billy Madison (1995),Comedy,Billy Madison,Billy Madison,18.519,family business -school-woman director-back to school,1995-02-10
217,"Babysitter, The (1995)",Drama|Thriller,The Babysitter,The Babysitter,27.714,babysitter-crush-bully-corpse-satanic ritual-satanic cult-horror comedy-spin the bottle,2017-10-13
218,Boys on the Side (1995),Comedy|Drama,Boys on the Side,Boys on the Side,7.85,aids-homophobia-roommate-homicide-car journey-female friendship-friendship-road trip-friends-escape-domestic violence-fresh start-abusive boyfriend-lesbian-chosen family,1995-02-03
219,"Cure, The (1995)",Drama,The Cure,The Cure,14.26,,2020-05-15
220,Castle Freak (1995),Horror,Castle Freak,Castle Freak,16.097,monster-isolation-prisoner-trauma-castle-remake-revenge-murder-tragedy-sexual violence-mansion-madness-disturbed child-framed for murder-blind woman,2020-12-04
222,Circle of Friends (1995),Drama|Romance,Circle of Friends,Circle of Friends,5.988,career woman-murder-old friends,2006-08-28
223,Clerks (1994),Comedy,Clerks,Clerks,26.379,salesclerk-work-loser-male friendship-monologue-junk food-black and white-aftercreditsstinger-day in a life-workplace comedy,1994-10-19
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,"Down, Out and Dangerous","Down, Out and Dangerous",0.96,,1995-08-23
225,Disclosure (1994),Drama|Thriller,Disclosure,Disclosure,18.746,based on novel or book-seattle usa-employee-workplace-sexual harassment-intrigue-erotic thriller-computer technology,1994-03-10
227,Drop Zone (1994),Action|Thriller,Drop Zone,Drop Zone,17.111,miami florida-washington dc usa-florida-training-emergency landing-airplane hijacking-skydiving-tragedy-u.s. marshal-break in-federal agent-escaped prisoner-criminal gang-dea-prison break-loss of brother-revenge thriller-prisoner transport-airplane passenger-4th of july-crazy-d.e.a.-former agent-prisoner escort-robbery crew-skydiving school-skydiving instructor-skydiving team,1994-12-08
228,Destiny Turns on the Radio (1995),Comedy,Destiny Turns on the Radio,Destiny Turns on the Radio,4.875,heist-expectant father,1995-04-28
229,Death and the Maiden (1994),Drama|Thriller,Death and the Maiden,Death and the Maiden,23.313,married couple-chile-pinochet regime-revenge-based on play or musical-doctor-torture-humiliation,1994-05-04
230,Dolores Claiborne (1995),Drama|Thriller,Dolores Claiborne,Dolores Claiborne,17.467,child abuse-detective-based on novel or book-depression-island-suspicion of murder-lawsuit-alcoholism-murder-maine-dysfunctional family-domestic violence-reporter-maid-anger-alcoholic father-accident-abusive father-abusive husband-anti-depressant-bank account,1995-03-24
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,Dumb and Dumber,Dumb and Dumber,35.497,gas station-motel-utah-stupidity-road trip-pill-prank-cigar smoking-criminal-buddy-fired from the job-clumsiness-stepparent stepchild relationship-aspen colorado-parakeet-defecation-scooter-hotel suite-endangered species-foolish-laxative,1994-12-16
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,Eat Drink Man Woman,Eat Drink Man Woman,16.196,cooking-sense of life-aging-daughter-taiwan-teacher-food-taiwanese-dating-family-chef-widower-taipei-father daughter relationship-sister sister relationship-chinese cuisine-sisters-gastronomia,1994-08-03
233,Exotica (1994),Drama,Exotica,Exotica,13.622,nightclub-pet shop-unhappiness,1994-11-30
234,Exit to Eden (1994),Comedy,Exit to Eden,Exit to Eden,6.724,sexuality-island-smuggling (contraband)-love-romance-mistress-kinky-bdsm,1994-10-14
235,Ed Wood (1994),Comedy|Drama,Ed Wood,Ed Wood,15.925,individual-taxi-transsexuality-transvestite-fortune teller-movie business-drug addiction-boxer-oddball-celebrity-morphine-los angeles california-suburb-theremin-handgun-trick or treating-1950s,1994-09-27
236,French Kiss (1995),Action|Comedy|Romance,French Kiss,French Kiss,9.18,paris france-airport-in love with enemy-necklace-fear of flying-deal-vineyard-smuggling (contraband),1995-05-05
237,Forget Paris (1995),Comedy|Romance,Forget Paris,Forget Paris,9.062,paris france-dallas texas-basketball-crisis-falling in love-told in flashback-referee,1995-05-19
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,Far from Home: The Adventures of Yellow Dog,Far from Home: The Adventures of Yellow Dog,9.675,wilderness-boy and dog-pets,1995-01-13
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,A Goofy Movie,A Goofy Movie,27.642,parent child relationship-pop singer-musical-celebrity-road trip-dead mother-first love,1995-04-07
240,Hideaway (1995),Thriller,Hideaway,Hideaway,9.543,,1995-03-03
241,Fluke (1995),Children|Drama,Fluke,Fluke,8.982,based on novel or book-parent child relationship-reincarnation-flashback-talking dog-car accident-dog-pets,1995-06-02
242,Farinelli: il castrato (1994),Drama|Musical,Tour de France 1994,Tour de France 1994,0.6,,1994-08-01
243,Gordy (1995),Children|Comedy|Fantasy,Gordy,Gordy,2.273,country music-pig-talking pig,1995-05-12
246,Hoop Dreams (1994),Documentary,Hoop Dreams,Hoop Dreams,10.793,chicago illinois-sports-narration-ghetto-college-basketball-high school sports-inner city-high school student-preserved film,1994-09-12
247,Heavenly Creatures (1994),Crime|Drama,Heavenly Creatures,Heavenly Creatures,26.802,mother-obsession-literature-christchurch-based on true story-love-friends-murder-relationship-1950s,1994-09-12
248,Houseguest (1994),Comedy,"Holidaze, 1994","Holidaze, 1994",0.6,,1994-12-31
249,Immortal Beloved (1994),Drama|Romance,Immortal Beloved,Immortal Beloved,8.502,composer-deaf-letter-biography-sister-in-law-character study-uncle nephew relationship-für elise-ludwig van beethoven,1994-12-16
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,Heavyweights,Heavyweights,12.819,overweight-summer camp-psychopath-obesity-instructor-weight loss-fitness center-camp classic,1995-02-17
251,"Hunted, The (1995)",Action,The Hunted,The Hunted,14.24,hunter-fbi-knife-balkan war-woods-slaughter-survivalist-maniac-special forces-killing spree-combat-ex soldier-dark past-manhunt,2003-03-11
252,I.Q. (1994),Comedy|Romance,I.Q.,I.Q.,9.366,wedding vows-mathematician-car mechanic-comet-albert einstein-halley's comet,1994-12-24
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,Interview with the Vampire,Interview with the Vampire,31.154,paris france-san francisco california-based on novel or book-new orleans louisiana-vampire-louisiana-plantation-pity-bite-child vampire-gothic horror-18th century-plague-19th century-lgbt interest-reluctant vampire,1994-11-11
254,Jefferson in Paris (1995),Drama,Jefferson in Paris,Jefferson in Paris,3.542,paris france-france-ambassador-revolution-biography-versailles-president-18th century,1995-03-31
255,"Jerky Boys, The (1995)",Comedy,The Jerky Boys,The Jerky Boys,3.326,new york city-gangster-prank telephone call,1995-02-03
256,Junior (1994),Comedy|Sci-Fi,Junior,Junior,12.601,baby-medicine-pregnancy-media-scientist-male pregnancy-fertility-gynaecology-ceasarean birth,1994-11-22
257,Just Cause (1995),Mystery|Thriller,Just Cause,Just Cause,9.612,rape-black people-based on novel or book-florida-small town-professor-harvard university-innocence-revenge-serial killer,1995-02-17
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,A Kid in King Arthur's Court,A Kid in King Arthur's Court,10.527,earthquake-camelot-time travel-king arthur-medieval-6th century,1995-08-11
259,Kiss of Death (1995),Crime|Drama|Thriller,Kiss of Death,Kiss of Death,12.436,new york city-prison-paranoia-gangster-witness protection-undercover agent-psychopath-remake-revenge-murder-organized crime-recovering alcoholic-federal agent-hoodlum-undercover operation-neo-noir,1995-04-21
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Neil Diamond : Live At the Greek Theatre 1976,Neil Diamond : Live At the Greek Theatre 1976,0.84,,1977-02-21
261,Little Women (1994),Drama,Little Women,Little Women,41.376,new york city-sibling relationship-based on novel or book-massachusetts-remake-coming of age-period drama-american civil war-christmas-19th century-sister sister relationship-female writer-sisters,2019-12-25
262,"Little Princess, A (1995)",Children|Drama,A Little Princess,A Little Princess,12.856,based on novel or book-servant-parent child relationship-private school-female friendship-boarding school-school-little girl-orphan-class differences-india-schoolgirl-presumed dead-attic-magic realism-african american servant,1995-05-10
263,Ladybird Ladybird (1994),Drama,Ladybird Ladybird,Ladybird Ladybird,4.554,love-family-social services,1994-02-18
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Like Water for Chocolate,Like Water for Chocolate,17.501,sibling relationship-chocolate-jealousy-cooking-mexican revolution-marriage-wedding-single mother-magic realism,1992-04-16
